Labels	2AE_3APTMS_Br15_1M_1MHz_0	
905.273440	6.00000000E+0	
905.761720	6.00000000E+0	
906.2500	7.00000000E+0	
906.738280	7.00000000E+0	
907.226560	4.00000000E+0	
907.714840	3.00000000E+0	
908.203130	1.00000000E+1	
908.691410	9.00000000E+0	
909.179690	5.00000000E+0	
909.66800	9.00000000E+0	
910.156250	8.00000000E+0	
910.644530	3.00000000E+0	
911.132810	3.00000000E+0	
911.621090	7.00000000E+0	
912.109380	8.00000000E+0	
912.597660	7.00000000E+0	
913.085940	5.00000000E+0	
913.574220	3.00000000E+0	
914.062500	2.00000000E+0	
914.550780	2.00000000E+0	
915.039060	9.00000000E+0	
915.527340	7.00000000E+0	
916.015630	6.00000000E+0	
916.503910	6.00000000E+0	
916.992190	5.00000000E+0	
917.480470	6.00000000E+0	
917.968750	6.00000000E+0	
918.45700	8.00000000E+0	
918.945310	7.00000000E+0	
919.433590	1.10000000E+1	
919.921880	6.00000000E+0	
920.410160	8.00000000E+0	
920.898440	7.00000000E+0	
921.386720	3.00000000E+0	
921.87500	4.00000000E+0	
922.363280	8.00000000E+0	
922.851560	1.20000000E+1	
923.339840	5.00000000E+0	
923.828130	7.00000000E+0	
924.316410	1.10000000E+1	
924.804690	2.00000000E+0	
925.29300	5.00000000E+0	
925.781250	3.00000000E+0	
926.269530	5.00000000E+0	
926.757810	4.00000000E+0	
927.246090	9.00000000E+0	
927.734380	5.00000000E+0	
928.222660	6.00000000E+0	
928.710940	8.00000000E+0	
929.199220	7.00000000E+0	
929.687500	6.00000000E+0	
930.175780	7.00000000E+0	
930.664060	1.30000000E+1	
931.152340	9.00000000E+0	
931.640630	7.00000000E+0	
932.128910	2.00000000E+0	
932.617190	6.00000000E+0	
933.105470	1.10000000E+1	
933.593750	5.00000000E+0	
934.08200	3.00000000E+0	
934.570310	9.00000000E+0	
935.058590	6.00000000E+0	
935.546880	4.00000000E+0	
936.035160	7.00000000E+0	
936.523440	9.00000000E+0	
937.011720	3.00000000E+0	
937.500	7.00000000E+0	
937.988280	5.00000000E+0	
938.476560	2.00000000E+0	
938.964840	5.00000000E+0	
939.453130	7.00000000E+0	
939.941410	2.00000000E+0	
940.429690	5.00000000E+0	
940.91800	6.00000000E+0	
941.406250	3.00000000E+0	
941.894530	8.00000000E+0	
942.382810	4.00000000E+0	
942.871090	6.00000000E+0	
943.359380	6.00000000E+0	
943.847660	0.00000000E+0	
944.335940	2.00000000E+0	
944.824220	7.00000000E+0	
945.312500	3.00000000E+0	
945.800780	5.00000000E+0	
946.289060	5.00000000E+0	
946.777340	5.00000000E+0	
947.265630	8.00000000E+0	
947.753910	8.00000000E+0	
948.242190	8.00000000E+0	
948.730470	3.00000000E+0	
949.218750	8.00000000E+0	
949.70700	6.00000000E+0	
950.195310	1.00000000E+1	
950.683590	8.00000000E+0	
951.171880	7.00000000E+0	
951.660160	3.00000000E+0	
952.148440	7.00000000E+0	
952.636720	3.00000000E+0	
953.12500	7.00000000E+0	
953.613280	6.00000000E+0	
954.101560	8.00000000E+0	
954.589840	5.00000000E+0	
955.078130	5.00000000E+0	
955.566410	5.00000000E+0	
956.054690	9.00000000E+0	
956.54300	3.00000000E+0	
957.031250	5.00000000E+0	
957.519530	5.00000000E+0	
958.007810	5.00000000E+0	
958.496090	2.00000000E+0	
958.984380	1.00000000E+1	
959.472660	3.00000000E+0	
959.960940	4.00000000E+0	
960.449220	1.00000000E+1	
960.937500	3.00000000E+0	
961.425780	8.00000000E+0	
961.914060	4.00000000E+0	
962.402340	1.10000000E+1	
962.890630	7.00000000E+0	
963.378910	6.00000000E+0	
963.867190	3.00000000E+0	
964.355470	7.00000000E+0	
964.843750	5.00000000E+0	
965.33200	9.00000000E+0	
965.820310	9.00000000E+0	
966.308590	4.00000000E+0	
966.796880	5.00000000E+0	
967.285160	1.00000000E+1	
967.773440	1.00000000E+0	
968.261720	7.00000000E+0	
968.7500	3.00000000E+0	
969.238280	6.00000000E+0	
969.726560	9.00000000E+0	
970.214840	3.00000000E+0	
970.703130	4.00000000E+0	
971.191410	5.00000000E+0	
971.679690	9.00000000E+0	
972.16800	6.00000000E+0	
972.656250	6.00000000E+0	
973.144530	4.00000000E+0	
973.632810	5.00000000E+0	
974.121090	5.00000000E+0	
974.609380	5.00000000E+0	
975.097660	4.00000000E+0	
975.585940	3.00000000E+0	
976.074220	6.00000000E+0	
976.562500	1.10000000E+1	
977.050780	4.00000000E+0	
977.539060	4.00000000E+0	
978.027340	1.00000000E+1	
978.515630	5.00000000E+0	
979.003910	5.00000000E+0	
979.492190	6.00000000E+0	
979.980470	6.00000000E+0	
980.468750	3.00000000E+0	
980.95700	4.00000000E+0	
981.445310	3.00000000E+0	
981.933590	2.00000000E+0	
982.421880	7.00000000E+0	
982.910160	5.00000000E+0	
983.398440	4.00000000E+0	
983.886720	6.00000000E+0	
984.37500	1.00000000E+1	
984.863280	1.00000000E+1	
985.351560	5.00000000E+0	
985.839840	5.00000000E+0	
986.328130	5.00000000E+0	
986.816410	6.00000000E+0	
987.304690	5.00000000E+0	
987.79300	7.00000000E+0	
988.281250	4.00000000E+0	
988.769530	9.00000000E+0	
989.257810	8.00000000E+0	
989.746090	5.00000000E+0	
990.234380	6.00000000E+0	
990.722660	5.00000000E+0	
991.210940	7.00000000E+0	
991.699220	6.00000000E+0	
992.187500	7.00000000E+0	
992.675780	4.00000000E+0	
993.164060	6.00000000E+0	
993.652340	5.00000000E+0	
994.140630	3.00000000E+0	
994.628910	1.10000000E+1	
995.117190	6.00000000E+0	
995.605470	4.00000000E+0	
996.093750	1.00000000E+1	
996.58200	5.00000000E+0	
997.070310	8.00000000E+0	
997.558590	6.00000000E+0	
998.046880	5.00000000E+0	
998.535160	4.00000000E+0	
999.023440	2.00000000E+0	
999.511720	6.00000000E+0	
