Labels	APTES_br15_7%excess_500kHz_0	
906.2500	7.00000000E+0	
906.738280	1.00000000E+0	
907.226560	5.00000000E+0	
907.714840	5.00000000E+0	
908.203130	5.00000000E+0	
908.691410	2.00000000E+0	
909.179690	2.00000000E+0	
909.66800	5.00000000E+0	
910.156250	3.00000000E+0	
910.644530	6.00000000E+0	
911.132810	2.00000000E+0	
911.621090	4.00000000E+0	
912.109380	4.00000000E+0	
912.597660	4.00000000E+0	
913.085940	7.00000000E+0	
913.574220	1.00000000E+0	
914.062500	1.00000000E+0	
914.550780	3.00000000E+0	
915.039060	5.00000000E+0	
915.527340	5.00000000E+0	
916.015630	7.00000000E+0	
916.503910	4.00000000E+0	
916.992190	4.00000000E+0	
917.480470	2.00000000E+0	
917.968750	4.00000000E+0	
918.45700	3.00000000E+0	
918.945310	5.00000000E+0	
919.433590	3.00000000E+0	
919.921880	9.00000000E+0	
920.410160	4.00000000E+0	
920.898440	2.00000000E+0	
921.386720	3.00000000E+0	
921.87500	4.00000000E+0	
922.363280	4.00000000E+0	
922.851560	3.00000000E+0	
923.339840	2.00000000E+0	
923.828130	3.00000000E+0	
924.316410	4.00000000E+0	
924.804690	2.00000000E+0	
925.29300	4.00000000E+0	
925.781250	4.00000000E+0	
926.269530	6.00000000E+0	
926.757810	2.00000000E+0	
927.246090	3.00000000E+0	
927.734380	1.00000000E+0	
928.222660	4.00000000E+0	
928.710940	2.00000000E+0	
929.199220	7.00000000E+0	
929.687500	4.00000000E+0	
930.175780	3.00000000E+0	
930.664060	2.00000000E+0	
931.152340	4.00000000E+0	
931.640630	4.00000000E+0	
932.128910	8.00000000E+0	
932.617190	2.00000000E+0	
933.105470	5.00000000E+0	
933.593750	3.00000000E+0	
934.08200	5.00000000E+0	
934.570310	7.00000000E+0	
935.058590	3.00000000E+0	
935.546880	4.00000000E+0	
936.035160	2.00000000E+0	
936.523440	4.00000000E+0	
937.011720	3.00000000E+0	
937.500	5.00000000E+0	
937.988280	4.00000000E+0	
938.476560	3.00000000E+0	
938.964840	2.00000000E+0	
939.453130	3.00000000E+0	
939.941410	2.00000000E+0	
940.429690	5.00000000E+0	
940.91800	4.00000000E+0	
941.406250	1.00000000E+0	
941.894530	1.00000000E+0	
942.382810	4.00000000E+0	
942.871090	5.00000000E+0	
943.359380	5.00000000E+0	
943.847660	4.00000000E+0	
944.335940	6.00000000E+0	
944.824220	1.00000000E+0	
945.312500	2.00000000E+0	
945.800780	5.00000000E+0	
946.289060	4.00000000E+0	
946.777340	3.00000000E+0	
947.265630	3.00000000E+0	
947.753910	4.00000000E+0	
948.242190	1.00000000E+0	
948.730470	2.00000000E+0	
949.218750	4.00000000E+0	
949.70700	2.00000000E+0	
950.195310	3.00000000E+0	
950.683590	3.00000000E+0	
951.171880	4.00000000E+0	
951.660160	6.00000000E+0	
952.148440	2.00000000E+0	
952.636720	4.00000000E+0	
953.12500	2.00000000E+0	
953.613280	3.00000000E+0	
954.101560	2.00000000E+0	
954.589840	1.00000000E+0	
955.078130	1.00000000E+0	
955.566410	3.00000000E+0	
956.054690	5.00000000E+0	
956.54300	4.00000000E+0	
957.031250	3.00000000E+0	
957.519530	1.00000000E+0	
958.007810	1.00000000E+0	
958.496090	3.00000000E+0	
958.984380	2.00000000E+0	
959.472660	3.00000000E+0	
959.960940	2.00000000E+0	
960.449220	3.00000000E+0	
960.937500	4.00000000E+0	
961.425780	4.00000000E+0	
961.914060	0.00000000E+0	
962.402340	6.00000000E+0	
962.890630	4.00000000E+0	
963.378910	4.00000000E+0	
963.867190	2.00000000E+0	
964.355470	2.00000000E+0	
964.843750	2.00000000E+0	
965.33200	2.00000000E+0	
965.820310	4.00000000E+0	
966.308590	1.00000000E+0	
966.796880	5.00000000E+0	
967.285160	3.00000000E+0	
967.773440	3.00000000E+0	
968.261720	4.00000000E+0	
968.7500	6.00000000E+0	
969.238280	3.00000000E+0	
969.726560	5.00000000E+0	
970.214840	3.00000000E+0	
970.703130	4.00000000E+0	
971.191410	5.00000000E+0	
971.679690	3.00000000E+0	
972.16800	3.00000000E+0	
972.656250	6.00000000E+0	
973.144530	5.00000000E+0	
973.632810	5.00000000E+0	
974.121090	0.00000000E+0	
974.609380	3.00000000E+0	
975.097660	2.00000000E+0	
975.585940	3.00000000E+0	
976.074220	3.00000000E+0	
976.562500	3.00000000E+0	
977.050780	3.00000000E+0	
977.539060	3.00000000E+0	
978.027340	1.00000000E+0	
978.515630	0.00000000E+0	
979.003910	2.00000000E+0	
979.492190	3.00000000E+0	
979.980470	5.00000000E+0	
980.468750	7.00000000E+0	
980.95700	2.00000000E+0	
981.445310	1.00000000E+0	
981.933590	1.00000000E+0	
982.421880	4.00000000E+0	
982.910160	3.00000000E+0	
983.398440	3.00000000E+0	
983.886720	1.00000000E+0	
984.37500	6.00000000E+0	
984.863280	4.00000000E+0	
985.351560	4.00000000E+0	
985.839840	1.00000000E+0	
986.328130	5.00000000E+0	
986.816410	3.00000000E+0	
987.304690	4.00000000E+0	
987.79300	1.00000000E+0	
988.281250	1.00000000E+0	
988.769530	3.00000000E+0	
989.257810	5.00000000E+0	
989.746090	3.00000000E+0	
990.234380	2.00000000E+0	
990.722660	1.00000000E+0	
991.210940	1.00000000E+0	
991.699220	3.00000000E+0	
992.187500	1.00000000E+0	
992.675780	3.00000000E+0	
993.164060	0.00000000E+0	
993.652340	4.00000000E+0	
994.140630	4.00000000E+0	
994.628910	4.00000000E+0	
995.117190	4.00000000E+0	
995.605470	3.00000000E+0	
996.093750	2.00000000E+0	
996.58200	2.00000000E+0	
997.070310	5.00000000E+0	
997.558590	5.00000000E+0	
998.046880	1.00000000E+0	
998.535160	1.00000000E+0	
999.023440	3.00000000E+0	
999.511720	4.00000000E+0	
1000.00	2.00000000E+0	
1000.488300	1.00000000E+0	
1000.976600	2.00000000E+0	
1001.464800	3.00000000E+0	
1001.953100	5.00000000E+0	
1002.441400	1.00000000E+0	
1002.93000	2.00000000E+0	
1003.418000	0.00000000E+0	
1003.906300	6.00000000E+0	
1004.394500	2.00000000E+0	
1004.882800	4.00000000E+0	
1005.371100	3.00000000E+0	
1005.859400	6.00000000E+0	
1006.347700	5.00000000E+0	
1006.835900	6.00000000E+0	
1007.324200	4.00000000E+0	
1007.812500	6.00000000E+0	
1008.300800	3.00000000E+0	
1008.789100	4.00000000E+0	
1009.277300	2.00000000E+0	
1009.765600	5.00000000E+0	
1010.253900	6.00000000E+0	
1010.742200	5.00000000E+0	
1011.23000	3.00000000E+0	
1011.718800	2.00000000E+0	
1012.207000	4.00000000E+0	
1012.695300	3.00000000E+0	
1013.183600	5.00000000E+0	
1013.671900	3.00000000E+0	
1014.16000	4.00000000E+0	
1014.648400	1.00000000E+0	
1015.136700	3.00000000E+0	
1015.625000	5.00000000E+0	
1016.113300	4.00000000E+0	
1016.601600	2.00000000E+0	
1017.09000	3.00000000E+0	
1017.578100	3.00000000E+0	
1018.066400	4.00000000E+0	
1018.554700	4.00000000E+0	
1019.043000	2.00000000E+0	
1019.531300	3.00000000E+0	
1020.02000	4.00000000E+0	
1020.507800	2.00000000E+0	
1020.996100	5.00000000E+0	
1021.484400	4.00000000E+0	
1021.972700	0.00000000E+0	
1022.460900	2.00000000E+0	
1022.949200	4.00000000E+0	
1023.437500	2.00000000E+0	
1023.925800	7.00000000E+0	
1024.414100	1.00000000E+0	
1024.902300	5.00000000E+0	
1025.390600	1.00000000E+0	
1025.878900	6.00000000E+0	
1026.367200	2.00000000E+0	
1026.855500	1.00000000E+0	
1027.343800	1.00000000E+0	
1027.832000	4.00000000E+0	
1028.32000	1.00000000E+0	
1028.808600	5.00000000E+0	
1029.296900	5.00000000E+0	
1029.785200	4.00000000E+0	
1030.273400	2.00000000E+0	
1030.761700	1.00000000E+0	
1031.25000	4.00000000E+0	
1031.738300	4.00000000E+0	
1032.226600	6.00000000E+0	
1032.714800	4.00000000E+0	
1033.203100	2.00000000E+0	
1033.691400	4.00000000E+0	
1034.18000	3.00000000E+0	
1034.668000	2.00000000E+0	
1035.156300	4.00000000E+0	
1035.644500	4.00000000E+0	
1036.132800	4.00000000E+0	
1036.621100	2.00000000E+0	
1037.109400	5.00000000E+0	
1037.597700	0.00000000E+0	
1038.085900	1.00000000E+0	
1038.574200	1.00000000E+0	
1039.062500	4.00000000E+0	
1039.550800	3.00000000E+0	
1040.039100	3.00000000E+0	
1040.527300	4.00000000E+0	
1041.015600	2.00000000E+0	
1041.503900	5.00000000E+0	
1041.992200	1.00000000E+0	
1042.48000	3.00000000E+0	
1042.968800	1.00000000E+0	
1043.457000	2.00000000E+0	
1043.945300	2.00000000E+0	
1044.433600	5.00000000E+0	
1044.921900	1.00000000E+0	
1045.41000	4.00000000E+0	
1045.898400	3.00000000E+0	
1046.386700	0.00000000E+0	
1046.875000	3.00000000E+0	
1047.363300	1.00000000E+0	
1047.851600	4.00000000E+0	
1048.34000	3.00000000E+0	
1048.828100	4.00000000E+0	
1049.316400	3.00000000E+0	
1049.804700	4.00000000E+0	
1050.293000	4.00000000E+0	
1050.781300	6.00000000E+0	
1051.27000	5.00000000E+0	
1051.757800	2.00000000E+0	
1052.246100	3.00000000E+0	
1052.734400	2.00000000E+0	
1053.222700	4.00000000E+0	
1053.710900	2.00000000E+0	
1054.199200	4.00000000E+0	
1054.687500	3.00000000E+0	
1055.175800	1.00000000E+0	
1055.664100	2.00000000E+0	
1056.152300	6.00000000E+0	
1056.640600	0.00000000E+0	
1057.128900	3.00000000E+0	
1057.617200	3.00000000E+0	
1058.105500	2.00000000E+0	
1058.593800	2.00000000E+0	
1059.082000	5.00000000E+0	
1059.57000	2.00000000E+0	
1060.058600	5.00000000E+0	
1060.546900	6.00000000E+0	
1061.035200	3.00000000E+0	
1061.523400	1.00000000E+0	
1062.011700	1.00000000E+0	
1062.5000	2.00000000E+0	
1062.988300	3.00000000E+0	
1063.476600	5.00000000E+0	
1063.964800	2.00000000E+0	
1064.453100	1.00000000E+0	
1064.941400	3.00000000E+0	
1065.43000	2.00000000E+0	
1065.918000	2.00000000E+0	
1066.406300	4.00000000E+0	
1066.894500	4.00000000E+0	
1067.382800	2.00000000E+0	
1067.871100	3.00000000E+0	
1068.359400	5.00000000E+0	
1068.847700	9.00000000E+0	
1069.335900	3.00000000E+0	
1069.824200	3.00000000E+0	
1070.312500	4.00000000E+0	
1070.800800	2.00000000E+0	
1071.289100	0.00000000E+0	
1071.777300	2.00000000E+0	
1072.265600	2.00000000E+0	
1072.753900	4.00000000E+0	
1073.242200	3.00000000E+0	
1073.73000	5.00000000E+0	
1074.218800	4.00000000E+0	
1074.707000	3.00000000E+0	
1075.195300	1.00000000E+0	
1075.683600	0.00000000E+0	
1076.171900	3.00000000E+0	
1076.66000	3.00000000E+0	
1077.148400	2.00000000E+0	
1077.636700	0.00000000E+0	
1078.125000	2.00000000E+0	
1078.613300	3.00000000E+0	
1079.101600	4.00000000E+0	
1079.59000	1.00000000E+0	
1080.078100	1.00000000E+0	
1080.566400	4.00000000E+0	
1081.054700	2.00000000E+0	
1081.543000	2.00000000E+0	
1082.031300	1.00000000E+0	
1082.52000	6.00000000E+0	
1083.007800	2.00000000E+0	
1083.496100	4.00000000E+0	
1083.984400	2.00000000E+0	
1084.472700	1.00000000E+0	
1084.960900	2.00000000E+0	
1085.449200	3.00000000E+0	
1085.937500	3.00000000E+0	
1086.425800	3.00000000E+0	
1086.914100	1.00000000E+0	
1087.402300	3.00000000E+0	
1087.890600	2.00000000E+0	
1088.378900	2.00000000E+0	
1088.867200	1.00000000E+0	
1089.355500	1.00000000E+0	
1089.843800	3.00000000E+0	
1090.332000	3.00000000E+0	
1090.82000	5.00000000E+0	
1091.308600	2.00000000E+0	
1091.796900	3.00000000E+0	
1092.285200	3.00000000E+0	
1092.773400	2.00000000E+0	
1093.261700	1.00000000E+0	
1093.75000	1.00000000E+0	
1094.238300	3.00000000E+0	
1094.726600	4.00000000E+0	
1095.214800	2.00000000E+0	
1095.703100	2.00000000E+0	
1096.191400	4.00000000E+0	
1096.68000	5.00000000E+0	
1097.168000	1.00000000E+0	
1097.656300	1.00000000E+0	
1098.144500	4.00000000E+0	
1098.632800	1.00000000E+0	
1099.121100	3.00000000E+0	
1099.609400	3.00000000E+0	
1100.097700	5.00000000E+0	
1100.585900	4.00000000E+0	
1101.074200	3.00000000E+0	
1101.562500	5.00000000E+0	
1102.050800	4.00000000E+0	
1102.539100	2.00000000E+0	
1103.027300	4.00000000E+0	
1103.515600	2.00000000E+0	
1104.003900	3.00000000E+0	
1104.492200	1.00000000E+0	
1104.98000	2.00000000E+0	
1105.468800	2.00000000E+0	
1105.957000	0.00000000E+0	
1106.445300	4.00000000E+0	
1106.933600	0.00000000E+0	
1107.421900	6.00000000E+0	
1107.91000	2.00000000E+0	
1108.398400	5.00000000E+0	
1108.886700	2.00000000E+0	
1109.375000	2.00000000E+0	
1109.863300	4.00000000E+0	
1110.351600	3.00000000E+0	
1110.84000	2.00000000E+0	
1111.328100	4.00000000E+0	
1111.816400	2.00000000E+0	
1112.304700	0.00000000E+0	
1112.793000	2.00000000E+0	
1113.281300	3.00000000E+0	
1113.77000	1.00000000E+0	
1114.257800	6.00000000E+0	
1114.746100	5.00000000E+0	
1115.234400	2.00000000E+0	
1115.722700	3.00000000E+0	
1116.210900	4.00000000E+0	
1116.699200	4.00000000E+0	
1117.187500	3.00000000E+0	
1117.675800	0.00000000E+0	
1118.164100	3.00000000E+0	
1118.652300	4.00000000E+0	
1119.140600	4.00000000E+0	
1119.628900	0.00000000E+0	
1120.117200	7.00000000E+0	
1120.605500	3.00000000E+0	
1121.093800	4.00000000E+0	
1121.582000	6.00000000E+0	
1122.07000	1.00000000E+0	
1122.558600	4.00000000E+0	
1123.046900	2.00000000E+0	
1123.535200	2.00000000E+0	
1124.023400	1.00000000E+0	
1124.511700	0.00000000E+0	
1125.000	1.00000000E+0	
1125.488300	1.00000000E+0	
1125.976600	1.00000000E+0	
1126.464800	6.00000000E+0	
1126.953100	2.00000000E+0	
1127.441400	1.00000000E+0	
1127.93000	2.00000000E+0	
1128.418000	0.00000000E+0	
1128.906300	3.00000000E+0	
1129.394500	3.00000000E+0	
1129.882800	3.00000000E+0	
1130.371100	3.00000000E+0	
1130.859400	3.00000000E+0	
1131.347700	2.00000000E+0	
1131.835900	1.00000000E+0	
1132.324200	3.00000000E+0	
1132.812500	0.00000000E+0	
1133.300800	1.00000000E+0	
1133.789100	4.00000000E+0	
1134.277300	2.00000000E+0	
1134.765600	0.00000000E+0	
1135.253900	1.00000000E+0	
1135.742200	2.00000000E+0	
1136.23000	3.00000000E+0	
1136.718800	3.00000000E+0	
1137.207000	2.00000000E+0	
1137.695300	0.00000000E+0	
1138.183600	3.00000000E+0	
1138.671900	2.00000000E+0	
1139.16000	2.00000000E+0	
1139.648400	5.00000000E+0	
1140.136700	5.00000000E+0	
1140.625000	4.00000000E+0	
1141.113300	3.00000000E+0	
1141.601600	1.00000000E+0	
1142.09000	2.00000000E+0	
1142.578100	1.00000000E+0	
1143.066400	3.00000000E+0	
1143.554700	0.00000000E+0	
1144.043000	1.00000000E+0	
1144.531300	3.00000000E+0	
1145.02000	2.00000000E+0	
1145.507800	7.00000000E+0	
1145.996100	5.00000000E+0	
1146.484400	2.00000000E+0	
1146.972700	0.00000000E+0	
1147.460900	4.00000000E+0	
1147.949200	4.00000000E+0	
1148.437500	3.00000000E+0	
1148.925800	6.00000000E+0	
1149.414100	1.00000000E+0	
1149.902300	0.00000000E+0	
1150.390600	2.00000000E+0	
1150.878900	1.00000000E+0	
1151.367200	2.00000000E+0	
1151.855500	2.00000000E+0	
1152.343800	2.00000000E+0	
1152.832000	4.00000000E+0	
1153.32000	3.00000000E+0	
1153.808600	3.00000000E+0	
1154.296900	1.00000000E+0	
1154.785200	4.00000000E+0	
1155.273400	2.00000000E+0	
1155.761700	3.00000000E+0	
1156.25000	1.00000000E+0	
1156.738300	4.00000000E+0	
1157.226600	3.00000000E+0	
1157.714800	3.00000000E+0	
1158.203100	1.00000000E+0	
1158.691400	5.00000000E+0	
1159.18000	1.00000000E+0	
1159.668000	2.00000000E+0	
1160.156300	1.00000000E+0	
1160.644500	5.00000000E+0	
1161.132800	0.00000000E+0	
1161.621100	3.00000000E+0	
1162.109400	3.00000000E+0	
1162.597700	3.00000000E+0	
1163.085900	4.00000000E+0	
1163.574200	0.00000000E+0	
1164.062500	3.00000000E+0	
1164.550800	1.00000000E+0	
1165.039100	5.00000000E+0	
1165.527300	3.00000000E+0	
1166.015600	4.00000000E+0	
1166.503900	2.00000000E+0	
1166.992200	3.00000000E+0	
1167.48000	2.00000000E+0	
1167.968800	3.00000000E+0	
1168.457000	3.00000000E+0	
1168.945300	4.00000000E+0	
1169.433600	2.00000000E+0	
1169.921900	5.00000000E+0	
1170.41000	2.00000000E+0	
1170.898400	1.00000000E+0	
1171.386700	0.00000000E+0	
1171.875000	3.00000000E+0	
1172.363300	5.00000000E+0	
1172.851600	0.00000000E+0	
1173.34000	2.00000000E+0	
1173.828100	0.00000000E+0	
1174.316400	2.00000000E+0	
1174.804700	3.00000000E+0	
1175.293000	5.00000000E+0	
1175.781300	3.00000000E+0	
1176.27000	1.00000000E+0	
1176.757800	4.00000000E+0	
1177.246100	4.00000000E+0	
1177.734400	6.00000000E+0	
1178.222700	4.00000000E+0	
1178.710900	6.00000000E+0	
1179.199200	0.00000000E+0	
1179.687500	3.00000000E+0	
1180.175800	3.00000000E+0	
1180.664100	6.00000000E+0	
1181.152300	4.00000000E+0	
1181.640600	8.00000000E+0	
1182.128900	2.00000000E+0	
1182.617200	3.00000000E+0	
1183.105500	1.00000000E+0	
1183.593800	3.00000000E+0	
1184.082000	1.00000000E+0	
1184.57000	0.00000000E+0	
1185.058600	6.00000000E+0	
1185.546900	2.00000000E+0	
1186.035200	2.00000000E+0	
1186.523400	0.00000000E+0	
1187.011700	2.00000000E+0	
1187.5000	4.00000000E+0	
1187.988300	2.00000000E+0	
1188.476600	2.00000000E+0	
1188.964800	4.00000000E+0	
1189.453100	4.00000000E+0	
1189.941400	3.00000000E+0	
1190.43000	5.00000000E+0	
1190.918000	2.00000000E+0	
1191.406300	1.00000000E+0	
1191.894500	4.00000000E+0	
1192.382800	1.00000000E+0	
1192.871100	2.00000000E+0	
1193.359400	5.00000000E+0	
1193.847700	2.00000000E+0	
1194.335900	3.00000000E+0	
1194.824200	3.00000000E+0	
1195.312500	3.00000000E+0	
1195.800800	3.00000000E+0	
1196.289100	1.00000000E+0	
1196.777300	5.00000000E+0	
1197.265600	4.00000000E+0	
1197.753900	1.00000000E+0	
1198.242200	4.00000000E+0	
1198.73000	2.00000000E+0	
1199.218800	3.00000000E+0	
1199.707000	2.00000000E+0	
1200.195300	1.00000000E+0	
1200.683600	1.00000000E+0	
1201.171900	2.00000000E+0	
1201.66000	3.00000000E+0	
1202.148400	1.00000000E+0	
1202.636700	3.00000000E+0	
1203.125000	4.00000000E+0	
1203.613300	2.00000000E+0	
1204.101600	4.00000000E+0	
1204.59000	2.00000000E+0	
1205.078100	2.00000000E+0	
1205.566400	2.00000000E+0	
1206.054700	2.00000000E+0	
1206.543000	3.00000000E+0	
1207.031300	2.00000000E+0	
1207.52000	1.00000000E+0	
1208.007800	1.00000000E+0	
1208.496100	2.00000000E+0	
1208.984400	2.00000000E+0	
1209.472700	1.00000000E+0	
1209.960900	1.00000000E+0	
1210.449200	3.00000000E+0	
1210.937500	3.00000000E+0	
1211.425800	1.00000000E+0	
1211.914100	3.00000000E+0	
1212.402300	0.00000000E+0	
1212.890600	5.00000000E+0	
1213.378900	2.00000000E+0	
1213.867200	4.00000000E+0	
1214.355500	4.00000000E+0	
1214.843800	2.00000000E+0	
1215.332000	3.00000000E+0	
1215.82000	3.00000000E+0	
1216.308600	3.00000000E+0	
1216.796900	2.00000000E+0	
1217.285200	2.00000000E+0	
1217.773400	2.00000000E+0	
1218.261700	3.00000000E+0	
1218.75000	2.00000000E+0	
1219.238300	4.00000000E+0	
1219.726600	3.00000000E+0	
1220.214800	5.00000000E+0	
1220.703100	1.00000000E+0	
1221.191400	1.00000000E+0	
1221.68000	0.00000000E+0	
1222.168000	3.00000000E+0	
1222.656300	2.00000000E+0	
1223.144500	6.00000000E+0	
1223.632800	3.00000000E+0	
1224.121100	1.00000000E+0	
1224.609400	1.00000000E+0	
1225.097700	2.00000000E+0	
1225.585900	1.00000000E+0	
1226.074200	2.00000000E+0	
1226.562500	0.00000000E+0	
1227.050800	2.00000000E+0	
1227.539100	1.00000000E+0	
1228.027300	2.00000000E+0	
1228.515600	2.00000000E+0	
1229.003900	1.00000000E+0	
1229.492200	3.00000000E+0	
1229.98000	3.00000000E+0	
1230.468800	4.00000000E+0	
1230.957000	3.00000000E+0	
1231.445300	3.00000000E+0	
1231.933600	1.00000000E+0	
1232.421900	1.00000000E+0	
1232.91000	3.00000000E+0	
1233.398400	1.00000000E+0	
1233.886700	3.00000000E+0	
1234.375000	1.00000000E+0	
1234.863300	2.00000000E+0	
1235.351600	1.00000000E+0	
1235.84000	4.00000000E+0	
1236.328100	3.00000000E+0	
1236.816400	1.00000000E+0	
1237.304700	3.00000000E+0	
1237.793000	0.00000000E+0	
1238.281300	3.00000000E+0	
1238.77000	8.00000000E+0	
1239.257800	4.00000000E+0	
1239.746100	4.00000000E+0	
1240.234400	3.00000000E+0	
1240.722700	0.00000000E+0	
1241.210900	2.00000000E+0	
1241.699200	3.00000000E+0	
1242.187500	5.00000000E+0	
1242.675800	4.00000000E+0	
1243.164100	2.00000000E+0	
1243.652300	3.00000000E+0	
1244.140600	1.00000000E+0	
1244.628900	2.00000000E+0	
1245.117200	1.00000000E+0	
1245.605500	2.00000000E+0	
1246.093800	0.00000000E+0	
1246.582000	3.00000000E+0	
1247.07000	2.00000000E+0	
1247.558600	3.00000000E+0	
1248.046900	3.00000000E+0	
1248.535200	0.00000000E+0	
1249.023400	1.00000000E+0	
1249.511700	1.00000000E+0	
1250.00	1.00000000E+0	
1250.488300	2.00000000E+0	
1250.976600	3.00000000E+0	
1251.464800	5.00000000E+0	
1251.953100	7.00000000E+0	
1252.441400	4.00000000E+0	
1252.93000	1.00000000E+0	
1253.418000	2.00000000E+0	
1253.906300	2.00000000E+0	
1254.394500	2.00000000E+0	
1254.882800	6.00000000E+0	
1255.371100	4.00000000E+0	
1255.859400	1.00000000E+0	
1256.347700	2.00000000E+0	
1256.835900	2.00000000E+0	
1257.324200	8.00000000E+0	
1257.812500	2.00000000E+0	
1258.300800	4.00000000E+0	
1258.789100	0.00000000E+0	
1259.277300	4.00000000E+0	
1259.765600	5.00000000E+0	
1260.253900	1.00000000E+0	
1260.742200	1.00000000E+0	
1261.23000	5.00000000E+0	
1261.718800	0.00000000E+0	
1262.207000	2.00000000E+0	
1262.695300	3.00000000E+0	
1263.183600	2.00000000E+0	
1263.671900	3.00000000E+0	
1264.16000	4.00000000E+0	
1264.648400	1.00000000E+0	
1265.136700	1.00000000E+0	
1265.625000	3.00000000E+0	
1266.113300	5.00000000E+0	
1266.601600	2.00000000E+0	
1267.09000	2.00000000E+0	
1267.578100	4.00000000E+0	
1268.066400	3.00000000E+0	
1268.554700	0.00000000E+0	
1269.043000	2.00000000E+0	
1269.531300	1.00000000E+0	
1270.02000	2.00000000E+0	
1270.507800	1.00000000E+0	
1270.996100	2.00000000E+0	
1271.484400	4.00000000E+0	
1271.972700	5.00000000E+0	
1272.460900	1.00000000E+0	
1272.949200	0.00000000E+0	
1273.437500	3.00000000E+0	
1273.925800	2.00000000E+0	
1274.414100	2.00000000E+0	
1274.902300	3.00000000E+0	
1275.390600	3.00000000E+0	
1275.878900	5.00000000E+0	
1276.367200	2.00000000E+0	
1276.855500	3.00000000E+0	
1277.343800	5.00000000E+0	
1277.832000	1.00000000E+0	
1278.32000	1.00000000E+0	
1278.808600	3.00000000E+0	
1279.296900	1.00000000E+0	
1279.785200	2.00000000E+0	
1280.273400	3.00000000E+0	
1280.761700	1.00000000E+0	
1281.25000	4.00000000E+0	
1281.738300	3.00000000E+0	
1282.226600	1.00000000E+0	
1282.714800	3.00000000E+0	
1283.203100	1.00000000E+0	
1283.691400	2.00000000E+0	
1284.18000	3.00000000E+0	
1284.668000	1.00000000E+0	
1285.156300	1.00000000E+0	
1285.644500	2.00000000E+0	
1286.132800	3.00000000E+0	
1286.621100	1.00000000E+0	
1287.109400	3.00000000E+0	
1287.597700	1.00000000E+0	
1288.085900	1.00000000E+0	
1288.574200	4.00000000E+0	
1289.062500	3.00000000E+0	
1289.550800	2.00000000E+0	
1290.039100	3.00000000E+0	
1290.527300	1.00000000E+0	
1291.015600	1.00000000E+0	
1291.503900	0.00000000E+0	
1291.992200	2.00000000E+0	
1292.48000	2.00000000E+0	
1292.968800	2.00000000E+0	
1293.457000	2.00000000E+0	
1293.945300	5.00000000E+0	
1294.433600	4.00000000E+0	
1294.921900	2.00000000E+0	
1295.41000	3.00000000E+0	
1295.898400	4.00000000E+0	
1296.386700	2.00000000E+0	
1296.875000	0.00000000E+0	
1297.363300	3.00000000E+0	
1297.851600	1.00000000E+0	
1298.34000	2.00000000E+0	
1298.828100	1.00000000E+0	
1299.316400	3.00000000E+0	
1299.804700	3.00000000E+0	
1300.293000	2.00000000E+0	
1300.781300	4.00000000E+0	
1301.27000	5.00000000E+0	
1301.757800	1.00000000E+0	
1302.246100	1.00000000E+0	
1302.734400	5.00000000E+0	
1303.222700	1.00000000E+0	
1303.710900	3.00000000E+0	
1304.199200	1.00000000E+0	
1304.687500	0.00000000E+0	
1305.175800	2.00000000E+0	
1305.664100	2.00000000E+0	
1306.152300	4.00000000E+0	
1306.640600	1.00000000E+0	
1307.128900	2.00000000E+0	
1307.617200	1.00000000E+0	
1308.105500	1.00000000E+0	
1308.593800	4.00000000E+0	
1309.082000	1.00000000E+0	
1309.57000	6.00000000E+0	
1310.058600	1.00000000E+0	
1310.546900	0.00000000E+0	
1311.035200	1.00000000E+0	
1311.523400	4.00000000E+0	
1312.011700	2.00000000E+0	
1312.5000	4.00000000E+0	
1312.988300	4.00000000E+0	
1313.476600	2.00000000E+0	
1313.964800	1.00000000E+0	
1314.453100	1.00000000E+0	
1314.941400	2.00000000E+0	
1315.43000	2.00000000E+0	
1315.918000	3.00000000E+0	
1316.406300	2.00000000E+0	
1316.894500	4.00000000E+0	
1317.382800	4.00000000E+0	
1317.871100	2.00000000E+0	
1318.359400	1.00000000E+0	
1318.847700	1.00000000E+0	
1319.335900	2.00000000E+0	
1319.824200	2.00000000E+0	
1320.312500	1.00000000E+0	
1320.800800	5.00000000E+0	
1321.289100	3.00000000E+0	
1321.777300	3.00000000E+0	
1322.265600	2.00000000E+0	
1322.753900	4.00000000E+0	
1323.242200	2.00000000E+0	
1323.73000	3.00000000E+0	
1324.218800	2.00000000E+0	
1324.707000	2.00000000E+0	
1325.195300	3.00000000E+0	
1325.683600	2.00000000E+0	
1326.171900	4.00000000E+0	
1326.66000	1.00000000E+0	
1327.148400	3.00000000E+0	
1327.636700	1.00000000E+0	
1328.125000	0.00000000E+0	
1328.613300	0.00000000E+0	
1329.101600	1.00000000E+0	
1329.59000	8.00000000E+0	
1330.078100	2.00000000E+0	
1330.566400	2.00000000E+0	
1331.054700	5.00000000E+0	
1331.543000	3.00000000E+0	
1332.031300	2.00000000E+0	
1332.52000	2.00000000E+0	
1333.007800	4.00000000E+0	
1333.496100	1.00000000E+0	
1333.984400	1.00000000E+0	
1334.472700	1.00000000E+0	
1334.960900	3.00000000E+0	
1335.449200	4.00000000E+0	
1335.937500	1.00000000E+0	
1336.425800	0.00000000E+0	
1336.914100	4.00000000E+0	
1337.402300	6.00000000E+0	
1337.890600	3.00000000E+0	
